Date,Price,Open,High,Low,Change %,GDP,Inflation,FDI,Trade Balance,Unemployment Rate,Exchange Rate,Economic Growth
11/28/2019,1647.7,1647.7,1647.7,1647.7,0.0008,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/27/2019,1646.33,1646.33,1646.33,1646.33,0.0071,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/26/2019,1634.79,1634.79,1634.79,1634.79,-0.0006,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/25/2019,1635.85,1635.85,1635.85,1635.85,-0.0014,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/24/2019,1638.16,1638.16,1638.16,1638.16,-0.0076,7.88,5.59,1.91,18.93,4.38,84.69,7.88
11/21/2019,1650.63,1650.63,1650.63,1650.63,0.0032,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/20/2019,1645.3,1645.3,1645.3,1645.3,-0.0096,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/19/2019,1661.22,1661.22,1661.22,1661.22,0.0055,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/18/2019,1652.15,1652.15,1652.15,1652.15,0.006,7.88,5.59,1.91,18.93,4.38,84.69,7.88
11/17/2019,1642.36,1642.36,1642.36,1642.36,0.0025,7.88,5.59,1.91,18.93,4.38,84.94,7.88
11/14/2019,1638.24,1638.24,1638.24,1638.24,-0.0053,7.88,5.59,1.91,18.93,4.38,84.94,7.88
11/13/2019,1647.05,1647.05,1647.05,1647.05,-0.0104,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/12/2019,1664.31,1664.31,1664.31,1664.31,0,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/11/2019,1664.35,1664.35,1664.35,1664.35,0.0039,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/7/2019,1657.91,1657.91,1657.91,1657.91,0.0022,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/6/2019,1654.19,1654.19,1654.19,1654.19,0.0104,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/5/2019,1637.14,1637.14,1637.14,1637.14,0.0065,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/4/2019,1626.6,1626.6,1626.6,1626.6,-0.0072,7.88,5.59,1.91,18.93,4.38,84.65,7.88
11/3/2019,1638.35,1638.35,1638.35,1638.35,0.0065,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/31/2019,1627.74,1627.74,1627.74,1627.74,-0.0023,7.88,5.59,1.91,18.93,4.38,84.7,7.88
10/30/2019,1631.47,1631.47,1631.47,1631.47,-0.0025,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/29/2019,1635.5,1635.5,1635.5,1635.5,-0.0082,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/28/2019,1648.94,1648.94,1648.94,1648.94,-0.0116,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/27/2019,1668.36,1668.36,1668.36,1668.36,-0.004,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/24/2019,1675.09,1675.09,1675.09,1675.09,0.0095,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/23/2019,1659.33,1659.33,1659.33,1659.33,-0.0009,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/22/2019,1660.88,1660.88,1660.88,1660.88,-0.0087,7.88,5.59,1.91,18.93,4.38,84.94,7.88
10/21/2019,1675.49,1675.49,1675.49,1675.49,-0.0062,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/20/2019,1685.95,1685.95,1685.95,1685.95,0.0041,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/17/2019,1679.02,1679.02,1679.02,1679.02,-0.0038,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/16/2019,1685.46,1685.46,1685.46,1685.46,-0.0109,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/15/2019,1704.12,1704.12,1704.12,1704.12,0.0205,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/14/2019,1669.89,1669.89,1669.89,1669.89,-0.0114,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/13/2019,1689.16,1689.16,1689.16,1689.16,-0.009,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/10/2019,1704.54,1704.54,1704.54,1704.54,-0.0118,7.88,5.59,1.91,18.93,4.38,84.7,7.88
10/9/2019,1724.9,1724.9,1724.9,1724.9,-0.0084,7.88,5.59,1.91,18.93,4.38,84.65,7.88
10/7/2019,1739.48,1739.48,1739.48,1739.48,-0.0047,7.88,5.59,1.91,18.93,4.38,84.6,7.88
10/6/2019,1747.67,1747.67,1747.67,1747.67,-0.0043,7.88,5.59,1.91,18.93,4.38,84.6,7.88
10/3/2019,1755.23,1755.23,1755.23,1755.23,-0.0019,7.88,5.59,1.91,18.93,4.38,84.6,7.88
10/2/2019,1758.5,1758.5,1758.5,1758.5,-0.0007,7.88,5.59,1.91,18.93,4.38,84.6,7.88
10/1/2019,1759.75,1759.75,1759.75,1759.75,-0.0001,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/30/2019,1759.96,1759.96,1759.96,1759.96,-0.0045,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/29/2019,1767.98,1767.98,1767.98,1767.98,-0.0005,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/26/2019,1768.94,1768.94,1768.94,1768.94,0.0013,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/25/2019,1766.71,1766.71,1766.71,1766.71,-0.0042,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/24/2019,1774.11,1774.11,1774.11,1774.11,-0.0089,7.88,5.59,1.91,18.93,4.38,84.89,7.88
9/23/2019,1789.97,1789.97,1789.97,1789.97,0.0133,7.88,5.59,1.91,18.93,4.38,84.89,7.88
9/22/2019,1766.52,1766.52,1766.52,1766.52,0.0176,7.88,5.59,1.91,18.93,4.38,84.8,7.88
9/19/2019,1735.93,1735.93,1735.93,1735.93,0,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/18/2019,1735.85,1735.85,1735.85,1735.85,-0.0091,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/17/2019,1751.81,1751.81,1751.81,1751.81,-0.0022,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/16/2019,1755.74,1755.74,1755.74,1755.74,0.0097,7.88,5.59,1.91,18.93,4.38,84.89,7.88
9/15/2019,1738.93,1738.93,1738.93,1738.93,0.0011,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/12/2019,1737.06,1737.06,1737.06,1737.06,0.0005,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/11/2019,1736.18,1736.18,1736.18,1736.18,-0.0125,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/9/2019,1758.11,1758.11,1758.11,1758.11,-0.0049,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/8/2019,1766.76,1766.76,1766.76,1766.76,0.0049,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/5/2019,1758.2,1758.2,1758.2,1758.2,0.0056,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/4/2019,1748.41,1748.41,1748.41,1748.41,-0.0061,7.88,5.59,1.91,18.93,4.38,84.6,7.88
9/3/2019,1759.11,1759.11,1759.11,1759.11,-0.009,7.88,5.59,1.91,18.93,4.38,84.89,7.88
9/2/2019,1775,1775,1775,1775,-0.0092,7.88,5.59,1.91,18.93,4.38,84.89,7.88
9/1/2019,1791.43,1791.43,1791.43,1791.43,-0.0048,7.88,5.59,1.91,18.93,4.38,84.89,7.88
8/29/2019,1800.05,1800.05,1800.05,1800.05,-0.0097,7.88,5.59,1.91,18.93,4.38,84.93,7.88
8/28/2019,1817.71,1817.71,1817.71,1817.71,-0.0062,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/27/2019,1829.14,1829.14,1829.14,1829.14,0.0052,7.88,5.59,1.91,18.93,4.38,84.85,7.88
8/26/2019,1819.67,1819.67,1819.67,1819.67,-0.012,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/25/2019,1841.76,1841.76,1841.76,1841.76,-0.0045,7.88,5.59,1.91,18.93,4.38,84.62,7.88
8/22/2019,1850.01,1850.01,1850.01,1850.01,0.0045,7.88,5.59,1.91,18.93,4.38,84.895,7.88
8/21/2019,1841.67,1841.67,1841.67,1841.67,-0.0021,7.88,5.59,1.91,18.93,4.38,84.89,7.88
8/20/2019,1845.54,1845.54,1845.54,1845.54,-0.0009,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/19/2019,1847.26,1847.26,1847.26,1847.26,0.003,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/18/2019,1841.79,1841.79,1841.79,1841.79,0.0022,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/8/2019,1837.75,1837.75,1837.75,1837.75,0.0004,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/7/2019,1836.99,1836.99,1836.99,1836.99,0.0003,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/6/2019,1836.45,1836.45,1836.45,1836.45,0.0053,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/5/2019,1826.68,1826.68,1826.68,1826.68,-0.0055,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/4/2019,1836.78,1836.78,1836.78,1836.78,-0.0009,7.88,5.59,1.91,18.93,4.38,84.6,7.88
8/1/2019,1838.5,1838.5,1838.5,1838.5,0.0058,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/31/2019,1827.9,1827.9,1827.9,1827.9,0.0005,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/30/2019,1826.91,1826.91,1826.91,1826.91,-0.0094,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/29/2019,1844.29,1844.29,1844.29,1844.29,0.0026,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/28/2019,1839.54,1839.54,1839.54,1839.54,0.0018,7.88,5.59,1.91,18.93,4.38,84.65,7.88
7/25/2019,1836.18,1836.18,1836.18,1836.18,0.0107,7.88,5.59,1.91,18.93,4.38,84.895,7.88
7/24/2019,1816.7,1816.7,1816.7,1816.7,0.0011,7.88,5.59,1.91,18.93,4.38,84.89,7.88
7/23/2019,1814.62,1814.62,1814.62,1814.62,0.0217,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/22/2019,1776.14,1776.14,1776.14,1776.14,-0.0129,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/21/2019,1799.41,1799.41,1799.41,1799.41,-0.0165,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/18/2019,1829.57,1829.57,1829.57,1829.57,-0.0002,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/17/2019,1830.02,1830.02,1830.02,1830.02,0.0003,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/16/2019,1829.48,1829.48,1829.48,1829.48,0.006,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/15/2019,1818.52,1818.52,1818.52,1818.52,-0.0188,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/14/2019,1853.28,1853.28,1853.28,1853.28,-0.0024,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/11/2019,1857.71,1857.71,1857.71,1857.71,-0.0017,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/10/2019,1860.9,1860.9,1860.9,1860.9,-0.0078,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/9/2019,1875.52,1875.52,1875.52,1875.52,-0.0056,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/8/2019,1886.16,1886.16,1886.16,1886.16,-0.0022,7.88,5.59,1.91,18.93,4.38,84.6,7.88
7/7/2019,1890.38,1890.38,1890.38,1890.38,-0.0103,7.88,5.59,1.91,18.93,4.38,84.74,7.88
7/4/2019,1910.07,1910.07,1910.07,1910.07,0.0002,7.88,5.59,1.91,18.93,4.38,84.745,7.88
7/3/2019,1909.66,1909.66,1909.66,1909.66,-0.0015,7.88,5.59,1.91,18.93,4.38,84.74,7.88
7/2/2019,1912.57,1912.57,1912.57,1912.57,-0.0086,7.88,5.59,1.91,18.93,4.38,84.74,7.88
6/30/2019,1929.09,1929.09,1929.09,1929.09,0.0022,7.88,5.59,1.91,18.93,4.38,84.74,7.88
6/27/2019,1924.9,1924.9,1924.9,1924.9,0.007,7.88,5.59,1.91,18.93,4.38,84.6,7.88
6/26/2019,1911.55,1911.55,1911.55,1911.55,0.0079,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/25/2019,1896.49,1896.49,1896.49,1896.49,0.0014,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/24/2019,1893.82,1893.82,1893.82,1893.82,-0.0015,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/23/2019,1896.72,1896.72,1896.72,1896.72,0.0012,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/20/2019,1894.39,1894.39,1894.39,1894.39,-0.0018,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/19/2019,1897.81,1897.81,1897.81,1897.81,0.0014,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/18/2019,1895.1,1895.1,1895.1,1895.1,0.003,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/17/2019,1889.39,1889.39,1889.39,1889.39,-0.0082,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/16/2019,1905.09,1905.09,1905.09,1905.09,-0.0071,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/13/2019,1918.73,1918.73,1918.73,1918.73,0.0007,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/12/2019,1917.36,1917.36,1917.36,1917.36,-0.0023,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/11/2019,1921.83,1921.83,1921.83,1921.83,0.0106,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/10/2019,1901.67,1901.67,1901.67,1901.67,0.0067,7.88,5.59,1.91,18.93,4.38,84.5,7.88
6/9/2019,1889.03,1889.03,1889.03,1889.03,0.0066,7.88,5.59,1.91,18.93,4.38,84.5,7.88
5/30/2019,1876.59,1876.59,1876.59,1876.59,0.0045,7.88,5.59,1.91,18.93,4.38,84.69,7.88
5/29/2019,1868.26,1868.26,1868.26,1868.26,0.0037,7.88,5.59,1.91,18.93,4.38,84.5,7.88
5/28/2019,1861.37,1861.37,1861.37,1861.37,0.0181,7.88,5.59,1.91,18.93,4.38,84.5,7.88
5/27/2019,1828.3,1828.3,1828.3,1828.3,0.0016,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/26/2019,1825.37,1825.37,1825.37,1825.37,-0.0041,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/23/2019,1832.81,1832.81,1832.81,1832.81,0.0014,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/22/2019,1830.32,1830.32,1830.32,1830.32,0.0041,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/21/2019,1822.78,1822.78,1822.78,1822.78,-0.0058,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/20/2019,1833.36,1833.36,1833.36,1833.36,-0.0089,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/19/2019,1849.85,1849.85,1849.85,1849.85,0.0174,7.88,5.59,1.91,18.93,4.38,84.49,7.88
5/16/2019,1818.2,1818.2,1818.2,1818.2,0.003,7.88,5.59,1.91,18.93,4.38,84.49,7.88
5/15/2019,1812.81,1812.81,1812.81,1812.81,-0.007,7.88,5.59,1.91,18.93,4.38,84.55,7.88
5/14/2019,1825.51,1825.51,1825.51,1825.51,-0.0059,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/13/2019,1836.39,1836.39,1836.39,1836.39,-0.0055,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/12/2019,1846.48,1846.48,1846.48,1846.48,-0.0026,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/9/2019,1851.34,1851.34,1851.34,1851.34,-0.0036,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/8/2019,1858.04,1858.04,1858.04,1858.04,-0.002,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/7/2019,1861.82,1861.82,1861.82,1861.82,-0.0103,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/6/2019,1881.21,1881.21,1881.21,1881.21,-0.0108,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/5/2019,1901.66,1901.66,1901.66,1901.66,0.0166,7.88,5.59,1.91,18.93,4.38,84.25,7.88
5/2/2019,1870.58,1870.58,1870.58,1870.58,0.0129,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/30/2019,1846.67,1846.67,1846.67,1846.67,0.006,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/29/2019,1835.74,1835.74,1835.74,1835.74,-0.0109,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/28/2019,1855.91,1855.91,1855.91,1855.91,-0.0043,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/25/2019,1863.94,1863.94,1863.94,1863.94,-0.0022,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/24/2019,1868.13,1868.13,1868.13,1868.13,-0.0025,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/23/2019,1872.74,1872.74,1872.74,1872.74,-0.0107,7.88,5.59,1.91,18.93,4.38,84.51,7.88
4/21/2019,1892.94,1892.94,1892.94,1892.94,-0.0024,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/18/2019,1897.58,1897.58,1897.58,1897.58,0.0091,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/17/2019,1880.5,1880.5,1880.5,1880.5,0.002,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/16/2019,1876.81,1876.81,1876.81,1876.81,-0.0129,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/15/2019,1901.35,1901.35,1901.35,1901.35,-0.0009,7.88,5.59,1.91,18.93,4.38,84.495,7.88
4/11/2019,1902.97,1902.97,1902.97,1902.97,0.0133,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/10/2019,1877.92,1877.92,1877.92,1877.92,-0.0119,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/9/2019,1900.53,1900.53,1900.53,1900.53,-0.0125,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/8/2019,1924.53,1924.53,1924.53,1924.53,-0.0094,7.88,5.59,1.91,18.93,4.38,84.49,7.88
4/7/2019,1942.76,1942.76,1942.76,1942.76,-0.0029,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/4/2019,1948.46,1948.46,1948.46,1948.46,0.0003,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/3/2019,1947.86,1947.86,1947.86,1947.86,-0.015,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/2/2019,1977.53,1977.53,1977.53,1977.53,0.003,7.88,5.59,1.91,18.93,4.38,84.25,7.88
4/1/2019,1971.63,1971.63,1971.63,1971.63,0.0022,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/31/2019,1967.21,1967.21,1967.21,1967.21,-0.0007,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/28/2019,1968.68,1968.68,1968.68,1968.68,0,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/27/2019,1968.74,1968.74,1968.74,1968.74,-0.0057,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/25/2019,1980.07,1980.07,1980.07,1980.07,0.004,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/24/2019,1972.25,1972.25,1972.25,1972.25,-0.0104,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/21/2019,1992.99,1992.99,1992.99,1992.99,-0.0063,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/20/2019,2005.58,2005.58,2005.58,2005.58,-0.0045,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/19/2019,2014.68,2014.68,2014.68,2014.68,-0.0016,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/18/2019,2017.9,2017.9,2017.9,2017.9,-0.0028,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/14/2019,2023.66,2023.66,2023.66,2023.66,0.0091,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/13/2019,2005.49,2005.49,2005.49,2005.49,-0.0041,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/12/2019,2013.75,2013.75,2013.75,2013.75,0.0074,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/11/2019,1998.87,1998.87,1998.87,1998.87,-0.0012,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/10/2019,2001.33,2001.33,2001.33,2001.33,0.0055,7.88,5.59,1.91,18.93,4.38,84.17,7.88
3/7/2019,1990.32,1990.32,1990.32,1990.32,-0.0014,7.88,5.59,1.91,18.93,4.38,84.17,7.88
3/6/2019,1993.13,1993.13,1993.13,1993.13,-0.0014,7.88,5.59,1.91,18.93,4.38,84.24,7.88
3/5/2019,1995.9,1995.9,1995.9,1995.9,0.0021,7.88,5.59,1.91,18.93,4.38,84.24,7.88
3/4/2019,1991.7,1991.7,1991.7,1991.7,-0.0054,7.88,5.59,1.91,18.93,4.38,84.25,7.88
3/3/2019,2002.42,2002.42,2002.42,2002.42,0.0019,7.88,5.59,1.91,18.93,4.38,84.24,7.88
2/28/2019,1998.65,1998.65,1998.65,1998.65,0,7.88,5.59,1.91,18.93,4.38,84.25,7.88
2/27/2019,1998.65,1998.65,1998.65,1998.65,-0.0078,7.88,5.59,1.91,18.93,4.38,84.25,7.88
2/26/2019,2014.4,2014.4,2014.4,2014.4,-0.0012,7.88,5.59,1.91,18.93,4.38,84.25,7.88
2/25/2019,2016.74,2016.74,2016.74,2016.74,0.01,7.88,5.59,1.91,18.93,4.38,84.41,7.88
2/24/2019,1996.78,1996.78,1996.78,1996.78,-0.0027,7.88,5.59,1.91,18.93,4.38,84.41,7.88
2/20/2019,2002.17,2002.17,2002.17,2002.17,0.0036,7.88,5.59,1.91,18.93,4.38,84.42,7.88
2/19/2019,1995,1995,1995,1995,0.0038,7.88,5.59,1.91,18.93,4.38,84.495,7.88
2/18/2019,1987.39,1987.39,1987.39,1987.39,-0.0087,7.88,5.59,1.91,18.93,4.38,84.49,7.88
2/17/2019,2004.74,2004.74,2004.74,2004.74,0.0028,7.88,5.59,1.91,18.93,4.38,84.42,7.88
2/14/2019,1999.08,1999.08,1999.08,1999.08,-0.0021,7.88,5.59,1.91,18.93,4.38,84.41,7.88
2/13/2019,2003.32,2003.32,2003.32,2003.32,0.0018,7.88,5.59,1.91,18.93,4.38,84.42,7.88
2/12/2019,1999.79,1999.79,1999.79,1999.79,-0.0016,7.88,5.59,1.91,18.93,4.38,84.495,7.88
2/11/2019,2003.02,2003.02,2003.02,2003.02,-0.0107,7.88,5.59,1.91,18.93,4.38,84.49,7.88
2/10/2019,2024.68,2024.68,2024.68,2024.68,-0.0007,7.88,5.59,1.91,18.93,4.38,84.49,7.88
2/7/2019,2026.09,2026.09,2026.09,2026.09,0.0017,7.88,5.59,1.91,18.93,4.38,84.42,7.88
2/6/2019,2022.57,2022.57,2022.57,2022.57,0.0007,7.88,5.59,1.91,18.93,4.38,84.42,7.88
2/5/2019,2021.22,2021.22,2021.22,2021.22,0.0015,7.88,5.59,1.91,18.93,4.38,84.495,7.88
2/4/2019,2018.2,2018.2,2018.2,2018.2,0.0072,7.88,5.59,1.91,18.93,4.38,84.49,7.88
2/3/2019,2003.84,2003.84,2003.84,2003.84,-0.0021,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/31/2019,2007.96,2007.96,2007.96,2007.96,-0.0117,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/30/2019,2031.73,2031.73,2031.73,2031.73,-0.0071,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/29/2019,2046.29,2046.29,2046.29,2046.29,-0.0002,7.88,5.59,1.91,18.93,4.38,84.41,7.88
1/28/2019,2046.77,2046.77,2046.77,2046.77,0.0016,7.88,5.59,1.91,18.93,4.38,84.41,7.88
1/27/2019,2043.52,2043.52,2043.52,2043.52,-0.0027,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/24/2019,2049,2049,2049,2049,0.0029,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/23/2019,2043.03,2043.03,2043.03,2043.03,0.0084,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/22/2019,2026.1,2026.1,2026.1,2026.1,0.0022,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/21/2019,2021.7,2021.7,2021.7,2021.7,-0.004,7.88,5.59,1.91,18.93,4.38,84.42,7.88
1/20/2019,2029.89,2029.89,2029.89,2029.89,0.0102,7.88,5.59,1.91,18.93,4.38,84.49,7.88
1/17/2019,2009.48,2009.48,2009.48,2009.48,-0.0039,7.88,5.59,1.91,18.93,4.38,84.27,7.88
1/16/2019,2017.26,2017.26,2017.26,2017.26,-0.0058,7.88,5.59,1.91,18.93,4.38,84.27,7.88
1/15/2019,2029.07,2029.07,2029.07,2029.07,0.0015,7.88,5.59,1.91,18.93,4.38,84.08,7.88
1/14/2019,2025.99,2025.99,2025.99,2025.99,-0.0022,7.88,5.59,1.91,18.93,4.38,84.08,7.88
1/13/2019,2030.43,2030.43,2030.43,2030.43,0.0093,7.88,5.59,1.91,18.93,4.38,84.16,7.88
1/10/2019,2011.74,2011.74,2011.74,2011.74,0.0003,7.88,5.59,1.91,18.93,4.38,84.09,7.88
1/9/2019,2011.11,2011.11,2011.11,2011.11,0.005,7.88,5.59,1.91,18.93,4.38,84.25,7.88
1/8/2019,2001.18,2001.18,2001.18,2001.18,0.019,7.88,5.59,1.91,18.93,4.38,84.41,7.88
1/7/2019,1963.89,1963.89,1963.89,1963.89,-0.0052,7.88,5.59,1.91,18.93,4.38,83.93,7.88
1/6/2019,1974.09,1974.09,1974.09,1974.09,0.0165,7.88,5.59,1.91,18.93,4.38,84.17,7.88
1/3/2019,1941.99,1941.99,1941.99,1941.99,0.0152,7.88,5.59,1.91,18.93,4.38,83.77,7.88
1/2/2019,1912.97,1912.97,1912.97,1912.97,0.0025,7.88,5.59,1.91,18.93,4.38,84.49,7.88
1/1/2019,1908.19,1908.19,1908.19,1908.19,0.0146,7.88,5.59,1.91,18.93,4.38,83.77,7.88
12/27/2018,1880.78,1880.78,1880.78,1880.78,0.007,7.32,5.54,2.42,23.03,4.38,83.85,7.32
12/26/2018,1867.68,1867.68,1867.68,1867.68,0.007,7.32,5.54,2.42,23.03,4.38,83.85,7.32
12/24/2018,1854.75,1854.75,1854.75,1854.75,0.0022,7.32,5.54,2.42,23.03,4.38,84.01,7.32
12/23/2018,1850.75,1850.75,1850.75,1850.75,0.0047,7.32,5.54,2.42,23.03,4.38,83.93,7.32
12/20/2018,1842.11,1842.11,1842.11,1842.11,0.0032,7.32,5.54,2.42,23.03,4.38,83.76,7.32
12/19/2018,1836.24,1836.24,1836.24,1836.24,-0.0039,7.32,5.54,2.42,23.03,4.38,83.84,7.32
12/18/2018,1843.41,1843.41,1843.41,1843.41,0.0007,7.32,5.54,2.42,23.03,4.38,83.69,7.32
12/17/2018,1842.15,1842.15,1842.15,1842.15,-0.0009,7.32,5.54,2.42,23.03,4.38,83.93,7.32
12/13/2018,1843.77,1843.77,1843.77,1843.77,0.0005,7.32,5.54,2.42,23.03,4.38,84.01,7.32
12/12/2018,1842.79,1842.79,1842.79,1842.79,-0.0032,7.32,5.54,2.42,23.03,4.38,83.69,7.32
12/11/2018,1848.72,1848.72,1848.72,1848.72,-0.0005,7.32,5.54,2.42,23.03,4.38,84.17,7.32
12/10/2018,1849.69,1849.69,1849.69,1849.69,-0.0032,7.32,5.54,2.42,23.03,4.38,84.33,7.32
12/9/2018,1855.67,1855.67,1855.67,1855.67,-0.0037,7.32,5.54,2.42,23.03,4.38,84.17,7.32
